"d_r_uuid";"dws";"dns";"so";"version";"license_id"
"638bf765-dff3-4243-853b-7897c4df2da4";"6fc103602d2ffc9523571ec0d2f1d20f";"b44f8771887a868aad7ac0546b7a6c32";"97e9d395bd1c6476994f1114523dccac";"5_08";-1
"3f503880-3a3e-4c78-9d1c-01fa18f26e9b";"203e7aac4ae782222e835273815c5e2d";"fc3337208577bd5deba30636cbd530bf";"a5c6b7b9d9acbfacca211d03bafaf9ea";"6.0.0";-1
"db9d602b-acf9-4bba-b6f8-3583a7f218fa";"59f1af67c8aec5642525993cc812874f";"d0daba2ed64ac56c42fba4f428a3caeb";"4e48347259b21831694057793faab3e6";"REL_2.11-20151226230036+0000";45
"23e8c6be-c7ff-4927-baf8-26bf92cfab89";"5b495424abc1d72b561eb14e05fff4b4";"56bef5a5d1fd67fc728449563ff97fba";"d41d8cd98f00b204e9800998ecf8427e";"onnv_70";87
"74c62abc-6181-40f1-935b-e38c8437d130";"5b4b5d9d4d76f4616fc02acad6737d4e";"17f33af57de86172c13b49bdba5035a3";"d41d8cd98f00b204e9800998ecf8427e";"7.1.0.Alpha1";11
"ac5846c1-e774-40fc-89fc-92228b80760c";"5c18991dd7d88546e0833752189299b5";"278f03a88a4bb39a1306a8ad5f1849aa";"96aedf71ef6dd3b8923a63163894b3af";"2.7-RC2";11
"bf5e7b52-3f55-48d6-a784-e8d759b3ce26";"5d2a604bec0a7c7b0a5d95ad8ccb5702";"a47bfcc6f35e4b164d8e306c816a9eb0";"3d365fd71c921d1e5494242aa0d21979";"4.2.3";1450
"10d8b4c5-6e6a-496a-9f13-d05a9dad61b8";"5e213748fa57048fced720f5c4bc39a1";"2083d1728d424718b154e183e238cccc";"1f34c0be163f3ce5a4d10eeb46f1e167";"release/helium-sr3";-1
"4362e8e6-a8aa-4f4c-a829-b0846f2ac25c";"61061bf5f87d6d124059854f920a326d";"920ac31fe8b9cde60e641ed4fcc9e930";"d41d8cd98f00b204e9800998ecf8427e";"build-0.6.1756";45
"10d8b4c5-6e6a-496a-9f13-d05a9dad61b8";"61a477596b7999d5b903b9cd5f51829e";"6c1dc0b2aaa26bcbdfa029c7ea4365fd";"6025d04a333abee0089b61574e131bbe";"release/helium-sr3";-1
"8c65be3e-c549-4a0c-9f18-09b338829ea2";"61e63e66a3826f2897a94f87316b7ed0";"0d38bf75bfe937aa44147b4b2f02920a";"d41d8cd98f00b204e9800998ecf8427e";"6.2.14";34
"0e6f68a2-55c5-4e68-964d-18f525330f3f";"61fcdb8fab267bffec91687cea623db4";"892bc8ae562248758d0e8c926bed61a9";"d41d8cd98f00b204e9800998ecf8427e";"netbsd_snap_20050530";3
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";34
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";37
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";11
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";30
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";471
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";375
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";3
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";5
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";13
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";396
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";4
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";177
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";121
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";389
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";21
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";45
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";364
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";166
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";397
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";159
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";15
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";453
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";390
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";436
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";20
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";430
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";426
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";137
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";155
"2ff38a7c-238b-487f-af9b-64a2ec81d81c";"62222bd59ee3d0653572ba69d12de248";"a3e7994682831953710eaa65c6c11296";"d41d8cd98f00b204e9800998ecf8427e";"8u72-b15";427
"b75cf889-449a-4aae-8bc8-084203d4cc9d";"624b1967a2f192aefe88b818560ada16";"8148b0c9aa81ce4f2104f15b8d93db73";"d41d8cd98f00b204e9800998ecf8427e";"8.3.0.Beta2";11
"0ac48181-e230-47bf-9d2f-f8d63385c308";"633e45ca443177c586deac9a5b8f466a";"f8a89acbc2bfae961b511c86a290ddda";"d41d8cd98f00b204e9800998ecf8427e";"gallery-2012.10.03-20-02-staged";3
"10b0931b-7896-4749-b11a-c036a5b49f16";"6416493e91c05984e4ffeb8d4c72da45";"748ecf63f29f61c9e1fe3c4263728854";"d41d8cd98f00b204e9800998ecf8427e";"OpenOLAT_9.3.5";-1
"6b0028a6-9543-4b05-89e3-6c52143287a8";"64c49f2d4a75ba39572e88795a1bb518";"7f219214fad10ac27ead5859bc9c757d";"de1e0d7b3e1f19209ff47092ce567b4a";"upstream/upstream/isis-security-shiro-1.0.0-RC1";45
"ad797d29-921c-45c4-831c-e315a939990a";"666364c1b819dfbc62d8c3c7674ffc2a";"b827c97a267289b1e1e316760e193c1f";"b954e624364631a889540746e4a4ffe4";"2.7.3-fuse-00-61";45
"ca691cd3-5ded-46df-935d-2691bbf3c28d";"6a15ebbec61618f30eeeb36a7952a4b7";"a842a208ffc45f9b6cb52ca5915c9e22";"a90c9f12f92453602298deef1de9ba58";"38.5.2";34
"ca691cd3-5ded-46df-935d-2691bbf3c28d";"6a15ebbec61618f30eeeb36a7952a4b7";"a842a208ffc45f9b6cb52ca5915c9e22";"a90c9f12f92453602298deef1de9ba58";"38.5.2";3
"ca691cd3-5ded-46df-935d-2691bbf3c28d";"6a15ebbec61618f30eeeb36a7952a4b7";"a842a208ffc45f9b6cb52ca5915c9e22";"a90c9f12f92453602298deef1de9ba58";"38.5.2";36
"ca691cd3-5ded-46df-935d-2691bbf3c28d";"6a15ebbec61618f30eeeb36a7952a4b7";"a842a208ffc45f9b6cb52ca5915c9e22";"a90c9f12f92453602298deef1de9ba58";"38.5.2";389
"ca691cd3-5ded-46df-935d-2691bbf3c28d";"6a15ebbec61618f30eeeb36a7952a4b7";"a842a208ffc45f9b6cb52ca5915c9e22";"a90c9f12f92453602298deef1de9ba58";"38.5.2";137
"ca691cd3-5ded-46df-935d-2691bbf3c28d";"6a15ebbec61618f30eeeb36a7952a4b7";"a842a208ffc45f9b6cb52ca5915c9e22";"a90c9f12f92453602298deef1de9ba58";"38.5.2";45
"ca691cd3-5ded-46df-935d-2691bbf3c28d";"6a15ebbec61618f30eeeb36a7952a4b7";"a842a208ffc45f9b6cb52ca5915c9e22";"a90c9f12f92453602298deef1de9ba58";"38.5.2";177
"ca691cd3-5ded-46df-935d-2691bbf3c28d";"6a15ebbec61618f30eeeb36a7952a4b7";"a842a208ffc45f9b6cb52ca5915c9e22";"a90c9f12f92453602298deef1de9ba58";"38.5.2";30
"3f503880-3a3e-4c78-9d1c-01fa18f26e9b";"63c508d6dc387a70024c8e7a30cc9c25";"6735036370c196c7ae1bb898a6d61ab1";"d41d8cd98f00b204e9800998ecf8427e";"6.0.0";-1
"3186e8de-1fa1-4bc4-8f76-3fcdebbcea1d";"cd24001099eff12e3b9e7d427107f1a6";"36425b6b5c3781601dd72723a9cc9a47";"d41d8cd98f00b204e9800998ecf8427e";"0.2.0";45
"ca7099eb-00a3-455c-9d94-27fb8526b128";"4064d279614067055533633a7a059764";"1ba7c32c6363a2a8d53b99874ac37424";"bdfdcb1e6607a4888632b1249a2c483f";"3.0-Milestone1";22
"8af515ed-25f9-47ea-922b-3b95bfc3aff5";"9ba8279b895d57ffa0e95d481f633b16";"6e2281163ef9b84027529143c6b5c0f6";"e667b2ff7dca43cf263e00ce689e41be";"UDK2010.SR1.UP1";3
"ac5846c1-e774-40fc-89fc-92228b80760c";"6eb78ee255af34176911fe752c887b64";"4a744e7d3908bc7ade50abfa59340f36";"022449190a634ece4f0c4f99a0863778";"2.7-RC2";11
"42d2ed6a-9540-47a8-b4c3-3d4c05318321";"71df499f2b0c41562fdd4f3558568464";"2350784d7d89fbb71e628e49aa9726ad";"d41d8cd98f00b204e9800998ecf8427e";"0.95";3
"b75cf889-449a-4aae-8bc8-084203d4cc9d";"71fb80488c59988235f0fe07fbd90e82";"18fd5bfc2261d90dfe630dc7a97ed2f8";"ac56b9a108ba3f3ab7f70ea9066f5a18";"8.3.0.Beta2";11
"ffe52b02-597e-4ff7-9775-14a05a1c94a8";"73dc68166b12266b1fe492cc5994eda1";"111b5621cf0f811641c9882f214a495d";"568cc0fdcf974fad286290bb21b5b556";"2.4-beta";34
"cb157998-9fa4-48a0-baaf-5ad660d69f5e";"756e4f9e3f625cc5066e25c73c170632";"d1a9ab44a4330e1cee3b3046374a40bb";"6e45e9e8f3c9fa151acf60547efe5996";"Snapshot-20110306";34
"cb157998-9fa4-48a0-baaf-5ad660d69f5e";"756e4f9e3f625cc5066e25c73c170632";"d1a9ab44a4330e1cee3b3046374a40bb";"6e45e9e8f3c9fa151acf60547efe5996";"Snapshot-20110306";12
"90957243-76ce-41da-b11d-dfcb46a71fd3";"75ebbece1d2442a2b6f8a74fa57c1068";"189296c1b35fba22669475fed5974b86";"173aabf6a77ce4139f85f37e572df0d9";"build-0.6.1315";45
"10b0931b-7896-4749-b11a-c036a5b49f16";"78b11556f4ed59f8bb01de18b4c5bf6c";"d2be65c272d89288ea7c8c349015afcb";"d41d8cd98f00b204e9800998ecf8427e";"OpenOLAT_9.3.5";-1
"cf846467-414f-4de2-8ea3-f322a3c8f4db";"792863f9a54648bb5154fd1b4c4f2b64";"3e5241b630483add3e4e05c1f106d6e0";"70baec2e1eb4bb3aca1861f7cf8d9028";"2.14.0";45
"c34f099e-0b6c-45ca-a299-520e96c4dbf0";"79b80c5552e4042b5813a169dbefbcb0";"c1898d8d2d9bbb113447baef98382e01";"d41d8cd98f00b204e9800998ecf8427e";"0.37.8-Snap-2014-02-22";34
"3dec9166-bd9d-45d3-acae-9c78adb1a684";"7d59f0860ad5c0ddddaa01b8b4bf05d4";"c493f6d6ad5962c60507f5e4e9b4c8b5";"40b844fea4df88b221fae7c1ec156a20";"2.15.2";45
"3f503880-3a3e-4c78-9d1c-01fa18f26e9b";"47f13b50611fc653c6d87cf449ebb3df";"41b99c84693052bd91ed9789d50ea5f3";"d41d8cd98f00b204e9800998ecf8427e";"6.0.0";-1
"5e0d1a87-5639-4845-a949-d4b16181e0b2";"aaf0db0489830d1b6758859703de2bef";"ea92e5f1eb7a65147e3e39a71341fc27";"d41d8cd98f00b204e9800998ecf8427e";"5.1.1";3
"317aad06-7ed0-4744-a578-d3e0a9657ed1";"19cbfe957668644b2f2906565070cdbe";"b0b14f1edc6461c14479358a78ae5a14";"d41d8cd98f00b204e9800998ecf8427e";"1.4.2+20140406";34
"265d81c1-ff54-4f08-9d25-68b6c4120b5d";"3b22ba4901f6620a98c6fe07c47f471c";"52203fe81ce1e7e2b7d26912c8568a63";"e7eb6fa0aa40a509c704fdde8e575cce";"1.5.0-rc.1";45
"638bf765-dff3-4243-853b-7897c4df2da4";"c0a66eee1cd47de348214cb98b9e45dd";"918556f8aee615e88150a97b27877636";"60d40da27e42635c4437bde47411fbcf";"5_08";-1
"29cad3e1-aa02-4ae2-bc89-f1fdbfd9709f";"7f4d56951cbf6c77371958ef913db6c1";"c1c4b57764ff96847a30de0cb420036b";"a086dc04f6f5a0cd84c64771eb8954dd";"10.0.0.CR5";11
"bc26fac0-b5f4-4ab0-aaf8-1c30bcee9eb0";"81e14cffd421dff63651ba0e6181b0ec";"0ccae282013e76c0fb1330349b743b1d";"d41d8cd98f00b204e9800998ecf8427e";"hotfix-2014-11-21";15
"54491e47-0c03-47a1-b91f-f202b84e8fec";"82829f0d441765ee253e623de5350faf";"9288d7f094f8f5d2ba90c8af694173ff";"e4a53f49d2948c51fe082f9622281754";"2.6.0-fuse-01-15";45
"3dec9166-bd9d-45d3-acae-9c78adb1a684";"83404bbf3863e6da5ef5405891093301";"369bed6a33f8c521cf2fde52aee297db";"9e58f556785369065fdd8ace756b27ce";"2.15.2";45
"23e8c6be-c7ff-4927-baf8-26bf92cfab89";"837eea36bfc3f1bb3c81d0597a7cc8ea";"fec040859299c44f7b97964c5f7b4955";"d41d8cd98f00b204e9800998ecf8427e";"onnv_70";87
"3f503880-3a3e-4c78-9d1c-01fa18f26e9b";"846b95488f2b8b23b42f5b39762948eb";"dde44b79c302f957011e1c44311f4f7e";"d41d8cd98f00b204e9800998ecf8427e";"6.0.0";-1
"638bf765-dff3-4243-853b-7897c4df2da4";"96feec1222789adfac513d4ecbcb592b";"0801c78b0114a0a99012286e561fe64d";"74f186a8a332b05372ec215be5eed960";"5_08";-1
"638bf765-dff3-4243-853b-7897c4df2da4";"f344c628b0615e04b5bdbd09e6ccbadb";"93d0bca068a2ca88be7f14212f5ad9aa";"e866d7e56b1b3a7b5032b0c92a75c9ab";"5_08";-1
"efc5cc84-57e1-4fdf-b869-fd44957b374c";"86d14af40acda93654ad0f6befa0c24c";"2058d96ffcbdb0fcdbcffcbf3381235e";"d41d8cd98f00b204e9800998ecf8427e";"1.5rc1";-1
"9e0ea726-c68d-461e-92ca-161a26fd07b7";"887e9f06aa160b40a1c3ecbab37b34d2";"ec3bac11e1e6febda5b2409c09124db2";"d41d8cd98f00b204e9800998ecf8427e";"Snapshot-20091229";34
"9e0ea726-c68d-461e-92ca-161a26fd07b7";"887e9f06aa160b40a1c3ecbab37b34d2";"ec3bac11e1e6febda5b2409c09124db2";"d41d8cd98f00b204e9800998ecf8427e";"Snapshot-20091229";12
"3dec9166-bd9d-45d3-acae-9c78adb1a684";"898fe549a93c9c1668b650145340fe10";"acef977ea3f290a3b7ffbff42a34511c";"8fb031ddbff67296aca77df876cd69ad";"2.15.2";45
"ac5846c1-e774-40fc-89fc-92228b80760c";"ce5c1f48bbd06d14d97570cdd54fb405";"1b41813c2c6fe76e873db9ff7172f2a9";"0d5ba0412e121dca1caeebf6a7f60ba6";"2.7-RC2";11
"268b6e7c-dbde-4393-9f62-7d75bfca0558";"d9cf3aeea7a027c656d79bb775b0de82";"a62ae0a1a967bacb31d02cb7461f7cae";"d41d8cd98f00b204e9800998ecf8427e";"7.0.0 M6";33
"265d81c1-ff54-4f08-9d25-68b6c4120b5d";"c24ad74a7e0126167e8f88d72d12e1a0";"8af2c6b2252100ccc0586a396f859fd5";"d41d8cd98f00b204e9800998ecf8427e";"1.5.0-rc.1";45
"ffe52b02-597e-4ff7-9775-14a05a1c94a8";"40a8d7196a6c7323311caa155700b345";"5d0a91f9f32dec8f76a2ccfb234a7fc8";"e1e2360fd083e6b8ee93696e45cadc5c";"2.4-beta";34
"ca7099eb-00a3-455c-9d94-27fb8526b128";"e6d0b2c64c020a911e8aa7f7efaaef94";"dfacc0f1a6393368b2ae326a6e20802d";"d41d8cd98f00b204e9800998ecf8427e";"3.0-Milestone1";22
"ca7099eb-00a3-455c-9d94-27fb8526b128";"3af6fb8a096768a343c4e4e2fcccd411";"22d6be5b2e84a78232f314f33463786d";"e537d4ebe7336713d604b8e66a7f0a79";"3.0-Milestone1";22
"4257170f-a896-422c-9762-37647317187d";"b8f2068d09c82b143499905b8b16d845";"cbd1ef523badb029a65afae33721282a";"d41d8cd98f00b204e9800998ecf8427e";"v3.1.1";30
"317aad06-7ed0-4744-a578-d3e0a9657ed1";"5618e31872b981bd785cc46bc6cb0248";"cc158747c1ab378852ab0c9ec8d96f4d";"d41d8cd98f00b204e9800998ecf8427e";"1.4.2+20140406";34
"3186e8de-1fa1-4bc4-8f76-3fcdebbcea1d";"a7c4d4413ad4a19f724ca2720c09191c";"72e64224efaca53ce40f3a69f5698654";"d41d8cd98f00b204e9800998ecf8427e";"0.2.0";45
"d55171d5-093e-4927-afcd-ed1b5cc564dd";"73972bcc07ac667baec7c1d695391e10";"5af7300d3801caf96695c4c94f71fc8f";"d41d8cd98f00b204e9800998ecf8427e";"1.5.10";45
"fff617da-d284-49e1-be53-aeadf8575048";"450a36245106d53bbbb698c9aea85964";"4ca63447b0054eaeb5c521c06402e1c3";"d41d8cd98f00b204e9800998ecf8427e";"JBossTools 2.0.0.beta3";11
"317aad06-7ed0-4744-a578-d3e0a9657ed1";"cf8adecef089f41017cdd2e045b97a4c";"7eed4c6d0d58e4a73dad87e9f3538470";"d41d8cd98f00b204e9800998ecf8427e";"1.4.2+20140406";34
"7aa25b49-9bc8-4f58-87fd-b9ebdbeccaf0";"faa8ffedf3582c5a483dec262002b116";"f470d46d9bfb4a041da5410c5e27e5f7";"cd8126cbafd580fe6df7bc9dafef83d7";"2.5.6";45
"8af515ed-25f9-47ea-922b-3b95bfc3aff5";"0e2822e1620293e596725a549c979940";"465599f4922395439d57c04d617445a5";"d41d8cd98f00b204e9800998ecf8427e";"UDK2010.SR1.UP1";3
"a5a61556-78de-4013-9bf5-e0c73e66a7cb";"e24bda9fba168570e6c0da23df9b8a58";"1f88efdf85323b94c57a6600b78fda2c";"a5645e2321a95d8be478faadf9c934b9";"1.6.3";45
"5ebb27ba-c66b-4bc3-a91b-2f9f52c5d9d9";"8b31160321ca29eb79030f3fed6f5661";"8cfa8d513b3ebd25015d07b06cafe0c0";"937251119dc26f62063e2c97ca328fec";"2.5.11";45
"679734a7-af20-465e-8c13-8339259c039e";"8cb9706775839886f12bc730afd35b43";"6463d580be550a96d4fcae554fc5976b";"d41d8cd98f00b204e9800998ecf8427e";"10.10.1";3
"679734a7-af20-465e-8c13-8339259c039e";"8cb9706775839886f12bc730afd35b43";"6463d580be550a96d4fcae554fc5976b";"d41d8cd98f00b204e9800998ecf8427e";"10.10.1";30
"679734a7-af20-465e-8c13-8339259c039e";"8cb9706775839886f12bc730afd35b43";"6463d580be550a96d4fcae554fc5976b";"d41d8cd98f00b204e9800998ecf8427e";"10.10.1";175
"679734a7-af20-465e-8c13-8339259c039e";"8cb9706775839886f12bc730afd35b43";"6463d580be550a96d4fcae554fc5976b";"d41d8cd98f00b204e9800998ecf8427e";"10.10.1";11
"3dec9166-bd9d-45d3-acae-9c78adb1a684";"8cf1d2b1b675286ce40e08c65b577359";"fb9257e2a4ef1c05f370aa849518d9eb";"ac74e5dd947897950c8c26fb74d26c21";"2.15.2";45
"52b43d2e-8941-4f32-8682-d13f85c7adaf";"8fb663866eaa908a63afe904cca57efc";"c3ea4b2d7e635d64158e52811db8f11f";"d41d8cd98f00b204e9800998ecf8427e";"3.1.6.GA";11
"6a12dcc7-de7e-4173-9f23-8595261cbb37";"8fc930111e217d252246ef3c2ba2c5ab";"2b6bdde48c839f3d3370ca1ca90f0f43";"77b413ffb4ad7ad4a55713ce52c5f0c5";"8.7";11
"54491e47-0c03-47a1-b91f-f202b84e8fec";"92082b43c162a2228fb1fff4686b5fab";"280665db4b23d990d57080f09edab876";"56bfb9ace518c5e8fbb6465f931f1061";"2.6.0-fuse-01-15";45
"317aad06-7ed0-4744-a578-d3e0a9657ed1";"2210d0ca076db940f4b22a810bff1b2f";"04612ac9b2a3f5891b25e0fc372fa351";"d41d8cd98f00b204e9800998ecf8427e";"1.4.2+20140406";34
"d41f247f-3eb3-438f-94a5-8a8685b4d60f";"a96fdaa5af5e8a51658f06b687747e76";"806a7fc8a6a682bd5eeb9efbbf5c1f62";"554958c2daee16e70709fc79d8983d83";"3.13.2";35
"fff617da-d284-49e1-be53-aeadf8575048";"1f92eb97cad8e91afce700b67c86dfe9";"07813e164c90e53d3f718f59c55671b9";"b68217f08345051508c261aff5982131";"JBossTools 2.0.0.beta3";11
"317aad06-7ed0-4744-a578-d3e0a9657ed1";"32bf2c4a2a136adb27232d87af4ed233";"c70dc7be329f81db126d6ec29020a0c7";"d41d8cd98f00b204e9800998ecf8427e";"1.4.2+20140406";34
"ac5846c1-e774-40fc-89fc-92228b80760c";"9421a74987751e92306db5320ddd4f3a";"995d470619459176c3bdc6a4ccffac11";"d41d8cd98f00b204e9800998ecf8427e";"2.7-RC2";11
"09212528-db03-4fa1-8aa1-993a848d557c";"94a5989fb210c778332bb1e1dbfe00e4";"09b9867475a1e521f860e3e90f715b65";"167ff22260dd551bc2ffd2e250339290";"Additional Versions";30
"09212528-db03-4fa1-8aa1-993a848d557c";"94a5989fb210c778332bb1e1dbfe00e4";"09b9867475a1e521f860e3e90f715b65";"167ff22260dd551bc2ffd2e250339290";"Additional Versions";22
"09212528-db03-4fa1-8aa1-993a848d557c";"94a5989fb210c778332bb1e1dbfe00e4";"09b9867475a1e521f860e3e90f715b65";"167ff22260dd551bc2ffd2e250339290";"Additional Versions";34
"09212528-db03-4fa1-8aa1-993a848d557c";"94a5989fb210c778332bb1e1dbfe00e4";"09b9867475a1e521f860e3e90f715b65";"167ff22260dd551bc2ffd2e250339290";"Additional Versions";11
"09212528-db03-4fa1-8aa1-993a848d557c";"94a5989fb210c778332bb1e1dbfe00e4";"09b9867475a1e521f860e3e90f715b65";"167ff22260dd551bc2ffd2e250339290";"Additional Versions";31
"bf5e7b52-3f55-48d6-a784-e8d759b3ce26";"94b035783f19b3848ec15acb334ed97a";"dfd35bcd73d6d54371acba989fb449a0";"d41d8cd98f00b204e9800998ecf8427e";"4.2.3";1450
"959f330d-3509-41ba-870f-19844816a0cb";"959baa0349cfa9a4483525f5f831381e";"100af76e9c9e42d396d16a101707099b";"d41d8cd98f00b204e9800998ecf8427e";"origin/origin/upstream/isis-1.1.0";45
"ef29a0a1-85ea-4734-bd14-ac12b4d80a24";"99167773b8b17a9b693eb441630bfd16";"2e2ff7e3cd12241a04fb0302b8cf6fb0";"d41d8cd98f00b204e9800998ecf8427e";"6.3.21";30
"db9d602b-acf9-4bba-b6f8-3583a7f218fa";"9b4f698f23e3fcf02fe8b5b64d9cec91";"3200ef13c30f682dfb223513ea11faaa";"86a510b3d4e5d526c2290f3027183f09";"REL_2.11-20151226230036+0000";45
"4362e8e6-a8aa-4f4c-a829-b0846f2ac25c";"9b865be3c6d41bd19aa666bda6926829";"d2f62d15a8488ce92d1cfe397dd88e26";"c1280a7aa74083421d799630b8d2b673";"build-0.6.1756";45
"7dd55640-3e4c-4f2f-b20b-619ef4ea4030";"9e1d6ffdac58739cac7e639b07d73958";"731086bdfffbc6b614fa18c4d0830fad";"5fd035873e8b0117ddb5c6a05ca5a217";"2.7.0.redhat-610394";45
"ac5846c1-e774-40fc-89fc-92228b80760c";"a108216d317b8201ac21a71c23c7774a";"c209c73f73f5d8cfe0bc8dd11ce64e49";"d41d8cd98f00b204e9800998ecf8427e";"2.7-RC2";11
"638bf765-dff3-4243-853b-7897c4df2da4";"834d602c21ebc1c1126850f5b7e5971d";"f3ede758ebc86deabbdc42943d9ac7ee";"ac7e9936408eceda7ba5111a5622c12a";"5_08";-1
"8af515ed-25f9-47ea-922b-3b95bfc3aff5";"b0bc63ec75eb6fa85427d0c22c2eaab3";"52d85bc349c4a6e0257416c6902e2219";"d41d8cd98f00b204e9800998ecf8427e";"UDK2010.SR1.UP1";3
